iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_WRL,,World,2020-06-08,6988933.0,113668.0,120394.714,401235.0,3511.0,4324.571,896.615,14.583,15.446,51.475,0.45,0.555,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-09,7097683.0,108750.0,121248.714,404449.0,3214.0,4334.429,910.567,13.952,15.555,51.887,0.41200000000000003,0.556,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-10,7224455.0,126772.0,123186.0,409302.0,4853.0,4378.571,926.83,16.264,15.804,52.51,0.623,0.562,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-11,7360116.0,135661.0,124492.429,414433.0,5131.0,4323.571,944.2339999999999,17.404,15.970999999999998,53.168,0.6579999999999999,0.555,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-12,7496844.0,136728.0,125831.85699999999,419128.0,4695.0,4261.429,961.775,17.541,16.143,53.77,0.602,0.547,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-13,7641834.0,144990.0,127422.286,423775.0,4647.0,4262.571,980.3760000000001,18.601,16.347,54.36600000000001,0.596,0.547,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-14,7774803.0,132969.0,128505.429,427914.0,4139.0,4312.857,997.435,17.059,16.486,54.897,0.531,0.5529999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-15,7894419.0,119616.0,129355.14300000001,431071.0,3157.0,4262.286,1012.78,15.345999999999998,16.595,55.302,0.405,0.547,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-16,8016011.0,121592.0,131189.714,434448.0,3377.0,4285.571,1028.379,15.599,16.83,55.736000000000004,0.433,0.55,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-17,8159262.0,143251.0,133543.857,441167.0,6719.0,4552.143,1046.757,18.378,17.132,56.598,0.862,0.584,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-18,8337290.0,178028.0,139596.286,446266.0,5099.0,4547.571,1069.597,22.839000000000002,17.909000000000002,57.251999999999995,0.654,0.583,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-19,8476100.0,138810.0,139893.714,452541.0,6275.0,4773.286,1087.405,17.808,17.947,58.056999999999995,0.805,0.612,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-20,8657454.0,181354.0,145088.571,457573.0,5032.0,4828.286,1110.671,23.266,18.614,58.702,0.6459999999999999,0.619,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-21,8816590.0,159136.0,148826.714,461689.0,4116.0,4825.0,1131.086,20.416,19.093,59.23,0.528,0.619,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-22,8942876.0,126286.0,149779.571,465656.0,3967.0,4940.714,1147.288,16.201,19.215,59.739,0.509,0.634,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-23,9079370.0,136494.0,151908.429,469051.0,3395.0,4943.286,1164.799,17.511,19.488,60.175,0.436,0.634,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-24,9243547.0,164177.0,154897.857,474401.0,5350.0,4747.714,1185.861,21.061999999999998,19.872,60.861000000000004,0.6859999999999999,0.609,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-25,9419368.0,175821.0,154582.571,479616.0,5215.0,4764.286,1208.417,22.555999999999997,19.832,61.53,0.669,0.611,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-26,9598236.0,178868.0,160305.143,486193.0,6577.0,4807.429,1231.364,22.947,20.566,62.373999999999995,0.8440000000000001,0.617,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-27,9787936.0,189700.0,161497.429,490753.0,4560.0,4740.0,1255.701,24.337,20.719,62.958999999999996,0.585,0.608,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-28,9969183.0,181247.0,164656.143,495344.0,4591.0,4807.857,1278.953,23.252,21.124000000000002,63.548,0.589,0.617,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-29,10128253.0,159070.0,169339.57100000003,498414.0,3070.0,4679.714,1299.36,20.407,21.725,63.942,0.39399999999999996,0.6,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-30,10290068.0,161815.0,172956.857,502118.0,3704.0,4723.857,1320.12,20.759,22.189,64.417,0.475,0.606,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-01,10483865.0,193797.0,177188.28600000002,507741.0,5623.0,4762.857,1344.9820000000002,24.862,22.732,65.138,0.721,0.611,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-02,10686103.0,202238.0,180962.143,512580.0,4839.0,4709.143,1370.9270000000001,25.945,23.215999999999998,65.759,0.621,0.604,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-03,10894987.0,208884.0,185250.143,517657.0,5077.0,4494.857,1397.725,26.798000000000002,23.766,66.411,0.6509999999999999,0.5770000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-04,11100787.0,205800.0,187550.143,522669.0,5012.0,4559.429,1424.1270000000002,26.401999999999997,24.061,67.054,0.643,0.585,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-05,11288560.0,187773.0,188482.42899999997,527008.0,4339.0,4523.429,1448.217,24.09,24.180999999999997,67.61,0.557,0.58,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-06,11465109.0,176549.0,190979.42899999997,530386.0,3378.0,4567.429,1470.8670000000002,22.65,24.500999999999998,68.044,0.433,0.586,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-07,11642271.0,177162.0,193171.857,534227.0,3841.0,4587.0,1493.595,22.728,24.781999999999996,68.536,0.493,0.588,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-08,11850782.0,208511.0,195273.857,540223.0,5996.0,4640.286,1520.345,26.75,25.052,69.306,0.769,0.595,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-09,12066694.0,215912.0,197227.28600000002,545500.0,5277.0,4702.857,1548.0439999999999,27.699,25.302,69.983,0.677,0.603,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-10,12291655.0,224961.0,199524.0,550883.0,5383.0,4746.571,1576.905,28.86,25.596999999999998,70.673,0.691,0.609,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-11,12523375.0,231720.0,203226.857,556160.0,5277.0,4784.429,1606.632,29.728,26.072,71.35,0.677,0.614,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-12,12739094.0,215719.0,207219.143,560953.0,4793.0,4849.286,1634.307,27.675,26.584,71.965,0.615,0.622,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-13,12933287.0,194193.0,209739.71399999998,564842.0,3889.0,4922.286,1659.22,24.913,26.908,72.464,0.499,0.631,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-14,13125840.0,192553.0,211938.42899999997,568681.0,3839.0,4922.0,1683.9229999999998,24.703000000000003,27.19,72.956,0.493,0.631,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-15,13350894.0,225054.0,214301.71399999998,574259.0,5578.0,4862.286,1712.795,28.872,27.493000000000002,73.672,0.716,0.624,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-16,13585182.0,234288.0,216926.857,579760.0,5501.0,4894.286,1742.852,30.057,27.83,74.378,0.706,0.628,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-17,13841333.0,256151.0,221382.57100000003,585504.0,5744.0,4945.857,1775.714,32.861999999999995,28.401,75.115,0.737,0.635,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-18,14090160.0,248827.0,223826.42899999997,592737.0,7233.0,5225.286,1807.636,31.921999999999997,28.715,76.043,0.9279999999999999,0.67,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-19,14317180.0,227020.0,225440.857,597715.0,4978.0,5251.714,1836.761,29.125,28.921999999999997,76.681,0.639,0.674,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-20,14530808.0,213628.0,228217.28600000002,601650.0,3935.0,5258.286,1864.1670000000001,27.406,29.278000000000002,77.186,0.505,0.675,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-21,14735444.0,204636.0,229943.42899999997,605742.0,4092.0,5294.429,1890.42,26.253,29.5,77.711,0.525,0.679,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-22,14976980.0,241536.0,232298.0,611865.0,6123.0,5372.286,1921.4070000000002,30.987,29.802,78.497,0.7859999999999999,0.6890000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-23,15260870.0,283890.0,239384.0,618742.0,6877.0,5568.857,1957.8270000000002,36.42,30.711,79.37899999999999,0.882,0.7140000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-24,15536711.0,275841.0,242196.857,628521.0,9779.0,6145.286,1993.215,35.388000000000005,31.072,80.633,1.255,0.7879999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-25,15820998.0,284287.0,247262.57100000003,634777.0,6256.0,6005.714,2029.6870000000001,36.471,31.721,81.436,0.8029999999999999,0.77,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-26,16077988.0,256990.0,251544.0,640510.0,5733.0,6113.571,2062.656,32.969,32.271,82.171,0.735,0.784,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-27,16307331.0,229343.0,253789.0,644473.0,3963.0,6117.571,2092.0789999999997,29.423000000000002,32.559,82.68,0.508,0.785,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-28,16522678.0,215347.0,255319.143,649129.0,4656.0,6198.143,2119.706,27.627,32.755,83.277,0.597,0.795,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-29,16767382.0,244704.0,255771.71399999998,655289.0,6160.0,6203.429,2151.099,31.393,32.813,84.06700000000001,0.79,0.7959999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-30,17067358.0,299976.0,258069.71399999998,661930.0,6641.0,6169.714,2189.583,38.484,33.108000000000004,84.919,0.852,0.792,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-07-31,17357583.0,290225.0,260124.57100000003,668313.0,6383.0,5684.571,2226.8160000000003,37.233000000000004,33.372,85.738,0.8190000000000001,0.7290000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-01,17634847.0,277264.0,259121.28600000002,674435.0,6122.0,5665.429,2262.386,35.57,33.243,86.524,0.785,0.727,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-02,17896869.0,262022.0,259840.143,680193.0,5758.0,5669.0,2296.001,33.615,33.335,87.262,0.7390000000000001,0.727,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-03,18117782.0,220913.0,258635.857,684426.0,4233.0,5707.571,2324.343,28.340999999999998,33.181,87.805,0.5429999999999999,0.732,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-04,18325102.0,207320.0,257489.143,688652.0,4226.0,5646.143,2350.94,26.596999999999998,33.033,88.348,0.542,0.7240000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-05,18581913.0,256811.0,259218.71399999998,695383.0,6731.0,5727.714,2383.886,32.946,33.255,89.211,0.8640000000000001,0.735,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-06,18859756.0,277843.0,256056.857,702481.0,7098.0,5793.0,2419.531,35.645,32.85,90.12200000000001,0.9109999999999999,0.743,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-07,19145691.0,285935.0,255444.0,709376.0,6895.0,5866.143,2456.214,36.683,32.771,91.006,0.885,0.753,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-08,19421543.0,275852.0,255242.28600000002,715843.0,6467.0,5915.429,2491.603,35.389,32.745,91.836,0.83,0.759,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-09,19687233.0,265690.0,255766.28600000002,721478.0,5635.0,5897.857,2525.688,34.086,32.812,92.559,0.723,0.757,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-10,19914767.0,227534.0,256712.143,726302.0,4824.0,5982.286,2554.879,29.19,32.934,93.178,0.619,0.767,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-11,20135948.0,221181.0,258692.28600000002,731119.0,4817.0,6066.714,2583.254,28.375,33.188,93.796,0.618,0.778,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-12,20397556.0,261608.0,259377.57100000003,737256.0,6137.0,5981.857,2616.8160000000003,33.562,33.275999999999996,94.583,0.787,0.767,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-13,20687275.0,289719.0,261074.143,744156.0,6900.0,5953.571,2653.9840000000004,37.168,33.493,95.46799999999999,0.885,0.764,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-14,20972820.0,285545.0,261018.42899999997,754065.0,9909.0,6384.143,2690.617,36.633,33.486,96.74,1.271,0.8190000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-15,21262245.0,289425.0,262957.429,760305.0,6240.0,6351.714,2727.748,37.131,33.735,97.54,0.8009999999999999,0.815,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-16,21518584.0,256339.0,261621.57100000003,765962.0,5657.0,6354.857,2760.634,32.885999999999996,33.564,98.266,0.726,0.815,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-17,21748840.0,230256.0,262010.42899999997,770195.0,4233.0,6270.429,2790.173,29.54,33.613,98.809,0.5429999999999999,0.804,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-18,21948483.0,199643.0,258933.57100000003,774492.0,4297.0,6196.143,2815.7859999999996,25.612,33.219,99.36,0.551,0.795,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-19,22206548.0,258065.0,258427.42899999997,781188.0,6696.0,6276.0,2848.893,33.107,33.154,100.219,0.8590000000000001,0.805,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-20,22487206.0,280658.0,257133.0,787700.0,6512.0,6220.571,2884.8990000000003,36.006,32.988,101.055,0.835,0.7979999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-21,22761659.0,274453.0,255548.42899999997,794053.0,6353.0,5712.571,2920.1090000000004,35.21,32.784,101.87,0.815,0.733,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-22,23015980.0,254321.0,250533.57100000003,799922.0,5869.0,5659.571,2952.736,32.626999999999995,32.141,102.62299999999999,0.753,0.726,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-23,23279291.0,263311.0,251529.57100000003,805565.0,5643.0,5657.571,2986.5159999999996,33.78,32.269,103.346,0.7240000000000001,0.726,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-24,23503512.0,224221.0,250667.42899999997,808905.0,3340.0,5530.0,3015.281,28.765,32.158,103.775,0.428,0.7090000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-08-25,23716693.0,213181.0,252601.42899999997,813152.0,4247.0,5522.857,3042.631,27.349,32.406,104.32,0.545,0.7090000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
